Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AgeGroup,SalarySlab,AttritionFlag
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,1,701,4,Male,32,3,1,Research Scientist,3,Single,"? 1,009.00",26999,1,Y,Yes,11,3,4,80,0,1,5,3,1,0,1,1,26-35,Low,1
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,702,1,Male,70,3,1,Research Scientist,1,Single,"? 3,348.00",3164,1,Y,Yes,11,3,1,80,0,10,3,3,10,8,9,7,18-25,Low,1
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,1,704,3,Male,41,2,1,Laboratory Technician,3,Married,"? 1,281.00",16900,1,Y,No,18,3,3,80,2,1,3,3,1,0,0,0,26-35,Low,0
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,705,1,Male,58,4,1,Research Scientist,1,Married,"? 2,819.00",8544,2,Y,No,16,3,1,80,1,5,3,4,3,2,0,2,26-35,Low,0
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,1,707,4,Male,57,4,2,Sales Executive,2,Married,"? 4,851.00",15678,0,Y,No,22,4,3,80,1,4,4,3,3,2,1,2,18-25,Low,0
38,No,Travel_Rarely,243,Sales,7,4,Marketing,1,709,4,Female,46,2,2,Sales Executive,4,Single,"? 4,028.00",7791,0,Y,No,20,4,1,80,0,8,2,3,7,7,0,5,18-25,Low,0
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,1,710,2,Male,76,1,1,Research Scientist,4,Divorced,"? 2,720.00",18959,1,Y,No,18,3,4,80,1,10,5,3,10,7,2,8,36-45,Low,0
48,No,Travel_Rarely,817,Sales,2,1,Marketing,1,712,2,Male,56,4,2,Sales Executive,2,Married,"? 8,120.00",18597,3,Y,No,12,3,4,80,0,12,3,3,2,2,2,2,26-35,Medium,0
27,No,Travel_Frequently,1410,Sales,3,1,Medical,1,714,4,Female,71,4,2,Sales Executive,4,Divorced,"? 4,647.00",16673,1,Y,Yes,20,4,2,80,2,6,3,3,6,5,0,4,46+,Low,0
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,1,715,4,Male,80,4,1,Research Scientist,4,Single,"? 4,680.00",15232,3,Y,No,17,3,1,80,0,4,2,3,1,0,0,0,26-35,Low,0
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,1,716,4,Male,74,4,1,Laboratory Technician,3,Married,"? 3,221.00",3297,1,Y,Yes,11,3,3,80,3,20,3,3,20,8,3,8,36-45,Low,0
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,1,717,4,Female,46,2,3,Healthcare Representative,2,Single,"? 8,621.00",17654,1,Y,No,14,3,2,80,0,9,3,4,8,7,7,7,46+,Medium,0
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,720,1,Female,65,3,2,Sales Executive,3,Single,"? 4,577.00",24785,9,Y,No,14,3,1,80,0,4,3,3,2,2,2,0,26-35,Low,1
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,1,721,4,Female,80,2,2,Healthcare Representative,3,Single,"? 4,553.00",20978,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10,18-25,Low,0
32,No,Travel_Rarely,929,Sales,10,3,Marketing,1,722,4,Male,55,3,2,Sales Executive,4,Single,"? 5,396.00",21703,1,Y,No,12,3,4,80,0,10,2,2,10,7,0,8,36-45,Medium,0
50,Yes,Travel_Frequently,562,Sales,8,2,Technical Degree,1,723,2,Male,50,3,2,Sales Executive,3,Married,"? 6,796.00",23452,3,Y,Yes,14,3,1,80,1,18,4,3,4,3,1,3,26-35,Medium,1
38,No,Travel_Rarely,827,Research & Development,1,4,Life Sciences,1,724,2,Female,33,4,2,Healthcare Representative,4,Single,"? 7,625.00",19383,0,Y,No,13,3,3,80,0,10,4,2,9,7,1,8,46+,Medium,0
27,No,Travel_Rarely,608,Research & Development,1,2,Life Sciences,1,725,3,Female,68,3,3,Manufacturing Director,1,Married,"? 7,412.00",6009,1,Y,No,11,3,4,80,0,9,3,3,9,7,0,7,36-45,Medium,0
32,No,Travel_Rarely,1018,Research & Development,3,2,Life Sciences,1,727,3,Female,39,3,3,Research Director,4,Single,"? 11,159.00",19373,3,Y,No,15,3,4,80,0,10,6,3,7,7,7,7,26-35,High,0
47,No,Travel_Rarely,703,Sales,14,4,Marketing,1,728,4,Male,42,3,2,Sales Executive,1,Single,"? 4,960.00",11825,2,Y,No,12,3,4,80,0,20,2,3,7,7,1,7,26-35,Low,0
40,No,Travel_Frequently,580,Sales,5,4,Life Sciences,1,729,4,Male,48,2,3,Sales Executive,1,Married,"? 10,475.00",23772,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12,46+,High,0
53,No,Travel_Rarely,970,Research & Development,7,3,Life Sciences,1,730,3,Male,59,4,4,Research Director,3,Married,"? 14,814.00",13514,3,Y,No,19,3,3,80,0,32,3,3,5,1,1,3,36-45,High,0
41,No,Travel_Rarely,427,Human Resources,10,4,Human Resources,1,731,2,Male,73,2,5,Manager,4,Divorced,"? 19,141.00",8861,3,Y,No,15,3,2,80,3,23,2,2,21,6,12,6,46+,High,0
60,No,Travel_Rarely,1179,Sales,16,4,Marketing,1,732,1,Male,84,3,2,Sales Executive,1,Single,"? 5,405.00",11924,8,Y,No,14,3,4,80,0,10,1,3,2,2,2,2,36-45,Medium,0
27,No,Travel_Frequently,294,Research & Development,10,2,Life Sciences,1,733,4,Male,32,3,3,Manufacturing Director,1,Divorced,"? 8,793.00",4809,1,Y,No,21,4,3,80,2,9,4,2,9,7,1,7,46+,Medium,0
41,No,Travel_Rarely,314,Human Resources,1,3,Human Resources,1,734,4,Male,59,2,5,Manager,3,Married,"? 19,189.00",19562,1,Y,No,12,3,2,80,1,22,3,3,22,7,2,10,26-35,High,0
50,No,Travel_Rarely,316,Sales,8,4,Marketing,1,738,4,Male,54,3,1,Sales Representative,2,Married,"? 3,875.00",9983,7,Y,No,15,3,4,80,1,4,2,3,2,2,2,2,36-45,Low,0
28,Yes,Travel_Rarely,654,Research & Development,1,2,Life Sciences,1,741,1,Female,67,1,1,Research Scientist,2,Single,"? 2,216.00",3872,7,Y,Yes,13,3,4,80,0,10,4,3,7,7,3,7,46+,Low,1
36,No,Non-Travel,427,Research & Development,8,3,Life Sciences,1,742,1,Female,63,4,3,Research Director,1,Married,"? 11,713.00",20335,9,Y,No,14,3,1,80,1,10,2,3,8,7,0,5,26-35,High,0
38,No,Travel_Rarely,168,Research & Development,1,3,Life Sciences,1,743,3,Female,81,3,3,Manufacturing Director,3,Single,"? 7,861.00",15397,4,Y,Yes,14,3,4,80,0,10,4,4,1,0,0,0,36-45,Medium,0
44,No,Non-Travel,381,Research & Development,24,3,Medical,1,744,1,Male,49,1,1,Laboratory Technician,3,Single,"? 3,708.00",2104,2,Y,No,14,3,3,80,0,9,5,3,5,2,1,4,36-45,Low,0
47,No,Travel_Frequently,217,Sales,3,3,Medical,1,746,4,Female,49,3,4,Sales Executive,3,Divorced,"? 13,770.00",10225,9,Y,Yes,12,3,4,80,2,28,2,2,22,2,11,13,36-45,High,0
30,No,Travel_Rarely,501,Sales,27,5,Marketing,1,747,3,Male,99,3,2,Sales Executive,4,Divorced,"? 5,304.00",25275,7,Y,No,23,4,4,80,1,10,2,2,8,7,7,7,46+,Medium,0
29,No,Travel_Rarely,1396,Sales,10,3,Life Sciences,1,749,3,Male,99,3,1,Sales Representative,3,Single,"? 2,642.00",2755,1,Y,No,11,3,3,80,0,1,6,3,1,0,0,0,26-35,Low,0
42,Yes,Travel_Frequently,933,Research & Development,19,3,Medical,1,752,3,Male,57,4,1,Research Scientist,3,Divorced,"? 2,759.00",20366,6,Y,Yes,12,3,4,80,0,7,2,3,2,2,2,2,26-35,Low,1
43,No,Travel_Frequently,775,Sales,15,3,Life Sciences,1,754,4,Male,47,2,2,Sales Executive,4,Married,"? 6,804.00",23683,3,Y,No,18,3,3,80,1,7,5,3,2,2,2,2,36-45,Medium,0
34,No,Travel_Rarely,970,Research & Development,8,2,Medical,1,757,2,Female,96,3,2,Healthcare Representative,3,Single,"? 6,142.00",7360,3,Y,No,11,3,4,80,0,10,2,3,5,1,4,3,36-45,Medium,0
23,No,Travel_Rarely,650,Research & Development,9,1,Medical,1,758,2,Male,37,3,1,Laboratory Technician,1,Married,"? 2,500.00",4344,1,Y,No,14,3,4,80,1,5,2,4,4,3,0,2,26-35,Low,0
39,No,Travel_Rarely,141,Human Resources,3,3,Human Resources,1,760,3,Female,44,4,2,Human Resources,2,Married,"? 6,389.00",18767,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6,18-25,Medium,0
56,No,Travel_Rarely,832,Research & Development,9,3,Medical,1,762,3,Male,81,3,4,Healthcare Representative,4,Married,"? 11,103.00",20420,7,Y,No,11,3,3,80,0,30,1,2,10,7,1,1,36-45,High,0
40,No,Travel_Rarely,804,Research & Development,2,1,Medical,1,763,4,Female,86,2,1,Research Scientist,4,Single,"? 2,342.00",22929,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3,46+,Low,0
27,No,Travel_Rarely,975,Research & Development,7,3,Medical,1,764,4,Female,55,2,2,Healthcare Representative,1,Single,"? 6,811.00",23398,8,Y,No,19,3,1,80,0,9,2,1,7,6,0,7,36-45,Medium,0
29,No,Travel_Rarely,1090,Sales,10,3,Marketing,1,766,4,Male,83,3,1,Sales Representative,2,Divorced,"? 2,297.00",17967,1,Y,No,14,3,4,80,2,2,2,3,2,2,2,2,26-35,Low,0
53,No,Travel_Rarely,346,Research & Development,6,3,Life Sciences,1,769,4,Male,86,3,2,Laboratory Technician,4,Single,"? 2,450.00",10919,2,Y,No,17,3,4,80,0,19,4,3,2,2,2,2,26-35,Low,0
35,No,Non-Travel,1225,Research & Development,2,4,Life Sciences,1,771,4,Female,61,3,2,Healthcare Representative,1,Divorced,"? 5,093.00",4761,2,Y,No,11,3,1,80,1,16,2,4,1,0,0,0,46+,Medium,0
32,No,Travel_Frequently,430,Research & Development,24,4,Life Sciences,1,772,1,Male,80,3,2,Laboratory Technician,4,Married,"? 5,309.00",21146,1,Y,No,15,3,4,80,2,10,2,3,10,8,4,7,26-35,Medium,0
38,No,Travel_Rarely,268,Research & Development,2,5,Medical,1,773,4,Male,92,3,1,Research Scientist,3,Married,"? 3,057.00",20471,6,Y,Yes,13,3,2,80,1,6,0,1,1,0,0,1,26-35,Low,0
34,No,Travel_Rarely,167,Research & Development,8,5,Life Sciences,1,775,2,Female,32,3,2,Manufacturing Director,1,Divorced,"? 5,121.00",4187,3,Y,No,14,3,3,80,1,7,3,3,0,0,0,0,36-45,Medium,0
52,No,Travel_Rarely,621,Sales,3,4,Marketing,1,776,3,Male,31,2,4,Manager,1,Married,"? 16,856.00",10084,1,Y,No,11,3,1,80,0,34,3,4,34,6,1,16,26-35,High,0
33,Yes,Travel_Rarely,527,Research & Development,1,4,Other,1,780,4,Male,63,3,1,Research Scientist,4,Single,"? 2,686.00",5207,1,Y,Yes,13,3,3,80,0,10,2,2,10,9,7,8,46+,Low,1
25,No,Travel_Rarely,883,Sales,26,1,Medical,1,781,3,Female,32,3,2,Sales Executive,4,Single,"? 6,180.00",22807,1,Y,No,23,4,2,80,0,6,5,2,6,5,1,4,26-35,Medium,0
45,No,Travel_Rarely,954,Sales,2,2,Technical Degree,1,783,2,Male,46,1,2,Sales Representative,3,Single,"? 6,632.00",12388,0,Y,No,13,3,1,80,0,9,3,3,8,7,3,1,18-25,Medium,0
23,No,Travel_Rarely,310,Research & Development,10,1,Medical,1,784,1,Male,79,4,1,Research Scientist,3,Single,"? 3,505.00",19630,1,Y,No,18,3,4,80,0,2,3,3,2,2,0,2,36-45,Low,0
47,Yes,Travel_Frequently,719,Sales,27,2,Life Sciences,1,785,2,Female,77,4,2,Sales Executive,3,Single,"? 6,397.00",10339,4,Y,Yes,12,3,4,80,0,8,2,3,5,4,1,3,18-25,Medium,1
34,No,Travel_Rarely,304,Sales,2,3,Other,1,786,4,Male,60,3,2,Sales Executive,4,Single,"? 6,274.00",18686,1,Y,No,22,4,3,80,0,6,5,3,6,5,1,4,46+,Medium,0
55,Yes,Travel_Rarely,725,Research & Development,2,3,Medical,1,787,4,Male,78,3,5,Manager,1,Married,"? 19,859.00",21199,5,Y,Yes,13,3,4,80,1,24,2,3,5,2,1,4,26-35,High,1
36,No,Non-Travel,1434,Sales,8,4,Life Sciences,1,789,1,Male,76,2,3,Sales Executive,1,Single,"? 7,587.00",14229,1,Y,No,15,3,2,80,0,10,1,3,10,7,0,9,46+,Medium,0
52,No,Non-Travel,715,Research & Development,19,4,Medical,1,791,4,Male,41,3,1,Research Scientist,4,Married,"? 4,258.00",26589,0,Y,No,18,3,1,80,1,5,3,3,4,3,1,2,36-45,Low,0
26,No,Travel_Frequently,575,Research & Development,1,2,Life Sciences,1,792,1,Female,71,1,1,Laboratory Technician,4,Divorced,"? 4,364.00",5288,3,Y,No,14,3,1,80,1,5,2,3,2,2,2,0,46+,Low,0
29,No,Travel_Rarely,657,Research & Development,27,3,Medical,1,793,2,Female,66,3,2,Healthcare Representative,3,Married,"? 4,335.00",25549,4,Y,No,12,3,1,80,1,11,3,2,8,7,1,1,26-35,Low,0
26,Yes,Travel_Rarely,1146,Sales,8,3,Technical Degree,1,796,4,Male,38,2,2,Sales Executive,1,Single,"? 5,326.00",3064,6,Y,No,17,3,3,80,0,6,2,2,4,3,1,2,26-35,Medium,1
34,No,Travel_Rarely,182,Research & Development,1,4,Life Sciences,1,797,2,Female,72,4,1,Research Scientist,4,Single,"? 3,280.00",13551,2,Y,No,16,3,3,80,0,10,2,3,4,2,1,3,26-35,Low,0
54,No,Travel_Rarely,376,Research & Development,19,4,Medical,1,799,4,Female,95,3,2,Manufacturing Director,1,Divorced,"? 5,485.00",22670,9,Y,Yes,11,3,2,80,2,9,4,3,5,3,1,4,26-35,Medium,0
27,No,Travel_Frequently,829,Sales,8,1,Marketing,1,800,3,Male,84,3,2,Sales Executive,4,Married,"? 4,342.00",24008,0,Y,No,19,3,2,80,1,5,3,3,4,2,1,1,46+,Low,0
37,No,Travel_Rarely,571,Research & Development,10,1,Life Sciences,1,802,4,Female,82,3,1,Research Scientist,1,Divorced,"? 2,782.00",19905,0,Y,Yes,13,3,2,80,2,6,3,2,5,3,4,3,26-35,Low,0
38,No,Travel_Frequently,240,Research & Development,2,4,Life Sciences,1,803,1,Female,75,4,2,Manufacturing Director,1,Single,"? 5,980.00",26085,6,Y,Yes,12,3,4,80,0,17,2,3,15,7,4,12,36-45,Medium,0
34,No,Travel_Rarely,121,Research & Development,2,4,Medical,1,804,3,Female,86,2,1,Research Scientist,1,Single,"? 4,381.00",7530,1,Y,No,11,3,3,80,0,6,3,3,6,5,1,3,36-45,Low,0
35,No,Travel_Rarely,384,Sales,8,4,Life Sciences,1,805,1,Female,72,3,1,Sales Representative,4,Married,"? 2,572.00",20317,1,Y,No,16,3,2,80,1,3,1,2,3,2,0,2,26-35,Low,0
30,No,Travel_Rarely,921,Research & Development,1,3,Life Sciences,1,806,4,Male,38,1,1,Laboratory Technician,3,Married,"? 3,833.00",24375,3,Y,No,21,4,3,80,2,7,2,3,2,2,0,2,26-35,Low,0
40,No,Travel_Frequently,791,Research & Development,2,2,Medical,1,807,3,Female,38,4,2,Healthcare Representative,2,Married,"? 4,244.00",9931,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7,26-35,Low,0
34,No,Travel_Rarely,1111,Sales,8,2,Life Sciences,1,808,3,Female,93,3,2,Sales Executive,1,Married,"? 6,500.00",13305,5,Y,No,17,3,2,80,1,6,1,3,3,2,1,2,36-45,Medium,0
42,No,Travel_Frequently,570,Research & Development,8,3,Life Sciences,1,809,2,Male,66,3,5,Manager,4,Divorced,"? 18,430.00",16225,1,Y,No,13,3,2,80,1,24,4,2,24,7,14,9,26-35,High,0
23,Yes,Travel_Rarely,1243,Research & Development,6,3,Life Sciences,1,811,3,Male,63,4,1,Laboratory Technician,1,Married,"? 1,601.00",3445,1,Y,Yes,21,4,3,80,2,1,2,3,0,0,0,0,36-45,Low,1
24,No,Non-Travel,1092,Research & Development,9,3,Life Sciences,1,812,3,Male,60,2,1,Laboratory Technician,2,Divorced,"? 2,694.00",26551,1,Y,No,11,3,3,80,3,1,4,3,1,0,0,0,18-25,Low,0
52,No,Travel_Rarely,1325,Research & Development,11,4,Life Sciences,1,813,4,Female,82,3,2,Laboratory Technician,3,Married,"? 3,149.00",21821,8,Y,No,20,4,2,80,1,9,3,3,5,2,1,4,18-25,Low,0
50,No,Travel_Rarely,691,Research & Development,2,3,Medical,1,815,3,Male,64,3,4,Research Director,3,Married,"? 17,639.00",6881,5,Y,No,16,3,4,80,0,30,3,3,4,3,0,3,46+,High,0
29,Yes,Travel_Rarely,805,Research & Development,1,2,Life Sciences,1,816,2,Female,36,2,1,Laboratory Technician,1,Married,"? 2,319.00",6689,1,Y,Yes,11,3,4,80,1,1,1,3,1,0,0,0,46+,Low,1
33,No,Travel_Rarely,213,Research & Development,7,3,Medical,1,817,3,Male,49,3,3,Research Director,3,Married,"? 11,691.00",25995,0,Y,No,11,3,4,80,0,14,3,4,13,9,3,7,26-35,High,0
33,Yes,Travel_Rarely,118,Sales,16,3,Marketing,1,819,1,Female,69,3,2,Sales Executive,1,Single,"? 5,324.00",26507,5,Y,No,15,3,3,80,0,6,3,3,3,2,0,2,26-35,Medium,1
47,No,Travel_Rarely,202,Research & Development,2,2,Other,1,820,3,Female,33,3,4,Manager,4,Married,"? 16,752.00",12982,1,Y,Yes,11,3,3,80,1,26,3,2,26,14,3,0,26-35,High,0
36,No,Travel_Rarely,676,Research & Development,1,3,Other,1,823,3,Female,35,3,2,Manufacturing Director,2,Married,"? 5,228.00",23361,0,Y,No,15,3,1,80,1,10,2,3,9,7,0,5,46+,Medium,0
29,No,Travel_Rarely,1252,Research & Development,23,2,Life Sciences,1,824,3,Male,81,4,1,Research Scientist,3,Married,"? 2,700.00",23779,1,Y,No,24,4,3,80,1,10,3,3,10,7,0,7,36-45,Low,0
58,Yes,Travel_Rarely,286,Research & Development,2,4,Life Sciences,1,825,4,Male,31,3,5,Research Director,2,Single,"? 19,246.00",25761,7,Y,Yes,12,3,4,80,0,40,2,3,31,15,13,8,26-35,High,1
35,No,Travel_Rarely,1258,Research & Development,1,4,Life Sciences,1,826,4,Female,40,4,1,Research Scientist,3,Single,"? 2,506.00",13301,3,Y,No,13,3,3,80,0,7,0,3,2,2,2,2,46+,Low,0
42,No,Travel_Rarely,932,Research & Development,1,2,Life Sciences,1,827,4,Female,43,2,2,Manufacturing Director,4,Married,"? 6,062.00",4051,9,Y,Yes,13,3,4,80,1,8,4,3,4,3,0,2,26-35,Medium,0
28,Yes,Travel_Rarely,890,Research & Development,2,4,Medical,1,828,3,Male,46,3,1,Research Scientist,3,Single,"? 4,382.00",16374,6,Y,No,17,3,4,80,0,5,3,2,2,2,2,1,36-45,Low,1
36,No,Travel_Rarely,1041,Human Resources,13,3,Human Resources,1,829,3,Male,36,3,1,Human Resources,2,Married,"? 2,143.00",25527,4,Y,No,13,3,2,80,1,8,2,3,5,2,0,4,26-35,Low,0
32,No,Travel_Rarely,859,Research & Development,4,3,Life Sciences,1,830,3,Female,98,2,2,Manufacturing Director,3,Married,"? 6,162.00",19124,1,Y,No,12,3,3,80,1,14,3,3,14,13,6,8,36-45,Medium,0
40,No,Travel_Frequently,720,Research & Development,16,4,Medical,1,832,1,Male,51,2,2,Laboratory Technician,3,Single,"? 5,094.00",11983,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0,26-35,Medium,0
30,No,Travel_Rarely,946,Research & Development,2,3,Medical,1,833,3,Female,52,2,2,Manufacturing Director,4,Single,"? 6,877.00",20234,5,Y,Yes,24,4,2,80,0,12,4,2,0,0,0,0,36-45,Medium,0
45,No,Travel_Rarely,252,Research & Development,2,3,Life Sciences,1,834,2,Female,95,2,1,Research Scientist,3,Single,"? 2,274.00",6153,1,Y,No,14,3,4,80,0,1,3,3,1,0,0,0,26-35,Low,0
42,No,Travel_Rarely,933,Research & Development,29,3,Life Sciences,1,836,2,Male,98,3,2,Manufacturing Director,2,Married,"? 4,434.00",11806,1,Y,No,13,3,4,80,1,10,3,2,9,8,7,8,36-45,Low,0
38,No,Travel_Frequently,471,Research & Development,12,3,Life Sciences,1,837,1,Male,45,2,2,Healthcare Representative,1,Divorced,"? 6,288.00",4284,2,Y,No,15,3,3,80,1,13,3,2,4,3,1,2,36-45,Medium,0
34,No,Travel_Frequently,702,Research & Development,16,4,Life Sciences,1,838,3,Female,100,2,1,Research Scientist,4,Single,"? 2,553.00",8306,1,Y,No,16,3,3,80,0,6,3,3,5,2,1,3,36-45,Low,0
49,Yes,Travel_Rarely,1184,Sales,11,3,Marketing,1,840,3,Female,43,3,3,Sales Executive,4,Married,"? 7,654.00",5860,1,Y,No,18,3,1,80,2,9,3,4,9,8,7,7,26-35,Medium,1
55,Yes,Travel_Rarely,436,Sales,2,1,Medical,1,842,3,Male,37,3,2,Sales Executive,4,Single,"? 5,160.00",21519,4,Y,No,16,3,3,80,0,12,3,2,9,7,7,3,46+,Medium,1
43,No,Travel_Rarely,589,Research & Development,14,2,Life Sciences,1,843,2,Male,94,3,4,Research Director,1,Married,"? 17,159.00",5200,6,Y,No,24,4,3,80,1,22,3,3,4,1,1,0,46+,High,0
27,No,Travel_Rarely,269,Research & Development,5,1,Technical Degree,1,844,3,Male,42,2,3,Research Director,4,Divorced,"? 12,808.00",8842,1,Y,Yes,16,3,2,80,1,9,3,3,9,8,0,8,36-45,High,0
35,No,Travel_Rarely,950,Research & Development,7,3,Other,1,845,3,Male,59,3,3,Manufacturing Director,3,Single,"? 10,221.00",18869,3,Y,No,21,4,2,80,0,17,3,4,8,5,1,6,26-35,High,0
28,No,Travel_Rarely,760,Sales,2,4,Marketing,1,846,2,Female,81,3,2,Sales Executive,2,Married,"? 4,779.00",3698,1,Y,Yes,20,4,1,80,0,8,2,3,8,7,7,5,26-35,Low,0
34,No,Travel_Rarely,829,Human Resources,3,2,Human Resources,1,847,3,Male,88,3,1,Human Resources,4,Married,"? 3,737.00",2243,0,Y,No,19,3,3,80,1,4,1,1,3,2,0,2,26-35,Low,0
26,Yes,Travel_Frequently,887,Research & Development,5,2,Medical,1,848,3,Female,88,2,1,Research Scientist,3,Married,"? 2,366.00",20898,1,Y,Yes,14,3,1,80,1,8,2,3,8,7,1,7,26-35,Low,1
27,No,Non-Travel,443,Research & Development,3,3,Medical,1,850,4,Male,50,3,1,Research Scientist,4,Married,"? 1,706.00",16571,1,Y,No,11,3,3,80,3,0,6,2,0,0,0,0,26-35,Low,0
51,No,Travel_Rarely,1318,Sales,26,4,Marketing,1,851,1,Female,66,3,4,Manager,3,Married,"? 16,307.00",5594,2,Y,No,14,3,3,80,1,29,2,2,20,6,4,17,26-35,High,0
44,No,Travel_Rarely,625,Research & Development,4,3,Medical,1,852,4,Male,50,3,2,Healthcare Representative,2,Single,"? 5,933.00",5197,9,Y,No,12,3,4,80,0,10,2,2,5,2,2,3,46+,Medium,0
25,No,Travel_Rarely,180,Research & Development,2,1,Medical,1,854,1,Male,65,4,1,Research Scientist,1,Single,"? 3,424.00",21632,7,Y,No,13,3,3,80,0,6,3,2,4,3,0,1,36-45,Low,0
33,No,Travel_Rarely,586,Sales,1,3,Medical,1,855,1,Male,48,4,2,Sales Executive,1,Divorced,"? 4,037.00",21816,1,Y,No,22,4,1,80,1,9,5,3,9,8,0,8,18-25,Low,0
35,No,Travel_Rarely,1343,Research & Development,27,1,Medical,1,856,3,Female,53,2,1,Research Scientist,1,Single,"? 2,559.00",17852,1,Y,No,11,3,4,80,0,6,3,2,6,5,1,1,26-35,Low,0
36,No,Travel_Rarely,928,Sales,1,2,Life Sciences,1,857,2,Male,56,3,2,Sales Executive,4,Married,"? 6,201.00",2823,1,Y,Yes,14,3,4,80,1,18,1,2,18,14,4,11,26-35,Medium,0
32,No,Travel_Rarely,117,Sales,13,4,Life Sciences,1,859,2,Male,73,3,2,Sales Executive,4,Divorced,"? 4,403.00",9250,2,Y,No,11,3,3,80,1,8,3,2,5,2,0,3,36-45,Low,0
30,No,Travel_Frequently,1012,Research & Development,5,4,Life Sciences,1,861,2,Male,75,2,1,Research Scientist,4,Divorced,"? 3,761.00",2373,9,Y,No,12,3,2,80,1,10,3,2,5,4,0,3,26-35,Low,0
53,No,Travel_Rarely,661,Sales,7,2,Marketing,1,862,1,Female,78,2,3,Sales Executive,4,Married,"? 10,934.00",20715,7,Y,Yes,18,3,4,80,1,35,3,3,5,2,0,4,26-35,High,0
45,No,Travel_Rarely,930,Sales,9,3,Marketing,1,864,4,Male,74,3,3,Sales Executive,1,Divorced,"? 10,761.00",19239,4,Y,Yes,12,3,3,80,1,18,2,3,5,4,0,2,46+,High,0
32,No,Travel_Rarely,638,Research & Development,8,2,Medical,1,865,3,Female,91,4,2,Research Scientist,3,Married,"? 5,175.00",22162,5,Y,No,12,3,3,80,1,9,3,2,5,3,1,3,36-45,Medium,0
52,No,Travel_Frequently,890,Research & Development,25,4,Medical,1,867,3,Female,81,2,4,Manufacturing Director,4,Married,"? 13,826.00",19028,3,Y,No,22,4,3,80,0,31,3,3,9,8,0,0,26-35,High,0
37,No,Travel_Rarely,342,Sales,16,4,Marketing,1,868,4,Male,66,2,2,Sales Executive,3,Divorced,"? 6,334.00",24558,4,Y,No,19,3,4,80,2,9,2,3,1,0,0,0,46+,Medium,0
28,No,Travel_Rarely,1169,Human Resources,8,2,Medical,1,869,2,Male,63,2,1,Human Resources,4,Divorced,"? 4,936.00",23965,1,Y,No,13,3,4,80,1,6,6,3,5,1,0,4,36-45,Low,0
22,No,Travel_Rarely,1230,Research & Development,1,2,Life Sciences,1,872,4,Male,33,2,2,Manufacturing Director,4,Married,"? 4,775.00",19146,6,Y,No,22,4,1,80,2,4,2,1,2,2,2,2,26-35,Low,0
44,No,Travel_Rarely,986,Research & Development,8,4,Life Sciences,1,874,1,Male,62,4,1,Laboratory Technician,4,Married,"? 2,818.00",5044,2,Y,Yes,24,4,3,80,1,10,2,2,3,2,0,2,18-25,Low,0
42,No,Travel_Frequently,1271,Research & Development,2,1,Medical,1,875,2,Male,35,3,1,Research Scientist,4,Single,"? 2,515.00",9068,5,Y,Yes,14,3,4,80,0,8,2,3,2,1,2,2,36-45,Low,0
36,No,Travel_Rarely,1278,Human Resources,8,3,Life Sciences,1,878,1,Male,77,2,1,Human Resources,1,Married,"? 2,342.00",8635,0,Y,No,21,4,3,80,0,6,3,3,5,4,0,3,36-45,Low,0
25,No,Travel_Rarely,141,Sales,3,1,Other,1,879,3,Male,98,3,2,Sales Executive,1,Married,"? 4,194.00",14363,1,Y,Yes,18,3,4,80,0,5,3,3,5,3,0,3,36-45,Low,0
35,No,Travel_Rarely,607,Research & Development,9,3,Life Sciences,1,880,4,Female,66,2,3,Manufacturing Director,3,Married,"? 10,685.00",23457,1,Y,Yes,20,4,2,80,1,17,2,3,17,14,5,15,18-25,High,0
